,soldierId,bestSoldierPerc
134,47868,0.27362051282051286
135,47869,0.8433115384615385
136,47870,0.1925875
137,47871,0.39852258064516144
138,47872,0.2770000000000001
139,47873,0.8926
140,47874,0.8433241379310344
141,47875,0.8433241379310344
142,47876,0.27362051282051286
143,47877,0.1925875
144,47878,0.1925875
145,47879,0.0727
146,47880,0.1925875
147,47881,0.1431301587301587
148,47882,0.39852258064516144
149,47883,0.5790529411764707
150,47884,0.5790529411764707
151,47885,0.5790529411764707
152,47886,0.1925875
153,47887,0.945495
154,47888,0.8433115384615385
155,47889,0.6751054945054942
156,47890,0.39852258064516144
157,47891,0.1925875
158,47892,0.39852258064516144
159,47893,0.5790529411764707
160,47894,0.5790529411764707
161,47895,0.8433241379310344
162,47896,0.39852258064516144
163,47897,0.6751054945054942
164,47898,0.945495
165,47899,0.1925875
166,47900,0.39852258064516144
167,47901,0.6751054945054942
168,47902,0.10136666666666666
169,47903,0.5790529411764707
170,47904,0.10136666666666666
171,47905,0.5790529411764707
172,47906,0.10136666666666666
173,47907,0.39852258064516144
174,47908,0.5790529411764707
175,47909,0.6751054945054942
176,47910,0.8433115384615385
177,47911,0.8433241379310344
178,47912,0.8433241379310344
179,47913,0.8433115384615385
180,47914,0.39852258064516144
181,47915,0.6751054945054942
182,47916,0.5790529411764707
183,47917,0.945495
184,47918,0.6751054945054942
185,47919,0.39852258064516144
186,47920,0.5790529411764707
187,47921,0.10136666666666666
188,47922,0.6869187500000001
189,47923,0.6751054945054942
190,47924,0.044396428571428566
191,47925,0.8433115384615385
192,47926,0.7176761904761905
193,47927,0.8433115384615385
194,47928,0.39852258064516144
195,47929,0.39852258064516144
196,47930,0.9629065217391305
197,47931,0.39852258064516144
198,47932,0.1431301587301587
199,47933,0.5790529411764707
200,47934,0.39852258064516144
201,47935,0.1431301587301587
202,47936,0.9629065217391305
203,47937,0.10136666666666666
204,47938,0.044396428571428566
205,47939,0.8433241379310344
206,47940,0.054006250000000006
207,47941,0.945495
208,47942,0.9629065217391305
209,47943,0.6751054945054942
210,47944,0.5790529411764707
211,47945,0.39852258064516144
212,47946,0.27362051282051286
213,47947,0.8433241379310344
214,47948,0.10136666666666666
215,47949,0.39852258064516144
216,47950,0.1431301587301587
217,47951,0.12345999999999999
218,47952,0.10136666666666666
219,47953,0.1925875
220,47954,0.044396428571428566
221,47955,0.39852258064516144
222,47956,0.8433115384615385
223,47957,0.2770000000000001
224,47958,0.1925875
225,47959,0.9629065217391305
226,47960,0.39852258064516144
227,47961,0.8433115384615385
228,47962,0.5790529411764707
229,47963,0.9629065217391305
230,47964,0.2770000000000001
231,47965,0.1431301587301587
232,47966,0.9629065217391305
233,47967,0.1925875
234,47968,0.27362051282051286
235,47969,0.5790529411764707
236,47970,0.8433241379310344
237,47971,0.5790529411764707
238,47972,0.7176761904761905
239,47973,0.39852258064516144
240,47974,0.6751054945054942
241,47975,0.39852258064516144
242,47976,0.39852258064516144
243,47977,0.044396428571428566
244,47978,0.5790529411764707
245,47979,0.945495
246,47980,0.044396428571428566
247,47981,0.044396428571428566
248,47982,0.1431301587301587
249,47983,0.39852258064516144
250,47984,0.8433241379310344
251,47985,0.5790529411764707
252,47986,0.8433115384615385
253,47987,0.01056896551724138
254,47988,0.6751054945054942
255,47989,0.945495
256,47990,0.10136666666666666
257,47991,0.054006250000000006
258,47992,0.6751054945054942
259,47993,0.2770000000000001
260,47994,0.8433115384615385
261,47995,0.1431301587301587
262,47996,0.044396428571428566
263,47997,0.1925875
264,47998,0.2770000000000001
265,47999,0.5790529411764707
266,48000,0.6751054945054942
267,48001,0.5790529411764707
268,48002,0.8433241379310344
269,48003,0.8926
270,48004,0.10136666666666666
271,48005,0.5790529411764707
272,48006,0.39852258064516144
273,48007,0.39852258064516144
274,48008,0.5790529411764707
275,48009,0.1429
276,48010,0.01056896551724138
277,48011,0.8433241379310344
278,48012,0.8433115384615385
279,48013,0.8433115384615385
280,48014,0.39852258064516144
281,48015,0.27362051282051286
282,48016,0.39852258064516144
283,48017,0.1431301587301587
284,48018,0.39852258064516144
285,48019,0.39852258064516144
286,48020,0.9629065217391305
287,48021,0.39852258064516144
288,48022,0.1925875
289,48023,0.6751054945054942
290,48024,0.8433115384615385
291,48025,0.6869187500000001
292,48026,0.6751054945054942
293,48027,0.5790529411764707
294,48028,0.01056896551724138
295,48029,0.39852258064516144
296,48030,0.5790529411764707
297,48031,0.04083333333333333
298,48032,0.8433115384615385
299,48033,0.6751054945054942
300,48034,0.6751054945054942
301,48035,0.8433115384615385
302,48036,0.8433241379310344
303,48037,0.8433115384615385
304,48038,0.8926
305,48039,0.27362051282051286
306,48040,0.39852258064516144
307,48041,0.10136666666666666
308,48042,0.9629065217391305
309,48043,0.5790529411764707
310,48044,0.2770000000000001
311,48045,0.8433115384615385
312,48046,0.8433115384615385
313,48047,0.8433115384615385
314,48048,0.8433115384615385
315,48049,0.8433115384615385
316,48050,0.39852258064516144
317,48051,0.1925875
318,48052,0.27362051282051286
319,48053,0.10136666666666666
320,48054,0.8433241379310344
321,48055,0.27362051282051286
322,48056,0.8433241379310344
323,48057,0.39852258064516144
324,48058,0.5790529411764707
325,48059,0.8433241379310344
326,48060,0.8433115384615385
327,48061,0.6751054945054942
328,48062,0.39852258064516144
329,48063,0.1431301587301587
330,48064,0.1431301587301587
331,48065,0.39852258064516144
332,48066,0.27362051282051286
333,48067,0.054006250000000006
334,48068,0.6751054945054942
335,48069,0.8433241379310344
336,48070,0.51485
337,48071,0.8433241379310344
338,48072,0.39852258064516144
339,48073,0.8433115384615385
340,48074,0.10136666666666666
341,48075,0.39852258064516144
342,48076,0.55095
343,48077,0.5790529411764707
344,48078,0.39852258064516144
345,48079,0.04083333333333333
346,48080,0.01056896551724138
347,48081,0.6751054945054942
348,48082,0.27362051282051286
349,48083,0.1431301587301587
350,48084,0.1925875
351,48085,0.39852258064516144
352,48086,0.01056896551724138
353,48087,0.39852258064516144
354,48088,0.39852258064516144
355,48089,0.39852258064516144
356,48090,0.39852258064516144
357,48091,0.9629065217391305
358,48092,0.39852258064516144
359,48093,0.5790529411764707
360,48094,0.39852258064516144
361,48095,0.5790529411764707
362,48096,0.8926
363,48097,0.945495
364,48098,0.6751054945054942
365,48099,0.8433241379310344
366,48100,0.1925875
367,48101,0.27362051282051286
368,48102,0.8433115384615385
369,48103,0.1431301587301587
370,48104,0.945495
371,48105,0.5790529411764707
372,48106,0.39852258064516144
373,48107,0.2770000000000001
374,48108,0.8433241379310344
375,48109,0.1925875
376,48110,0.39852258064516144
377,48111,0.4013333333333334
378,48112,0.945495
379,48113,0.8433241379310344
380,48114,0.8433241379310344
381,48115,0.8926
382,48116,0.39852258064516144
383,48117,0.8433241379310344
384,48118,0.6751054945054942
385,48119,0.1431301587301587
386,48120,0.1925875
387,48121,0.5790529411764707
388,48122,0.6751054945054942
389,48123,0.01056896551724138
390,48124,0.8926
391,48125,0.1431301587301587
392,48126,0.1431301587301587
393,48127,0.5790529411764707
394,48128,0.044396428571428566
395,48129,0.8433115384615385
396,48130,0.1925875
397,48131,0.5790529411764707
398,48132,0.9629065217391305
399,48133,0.39852258064516144
400,48134,0.39852258064516144
401,48135,0.6751054945054942
402,48136,0.8926
403,48137,0.39852258064516144
404,48138,0.01056896551724138
405,48139,0.39852258064516144
406,48140,0.1431301587301587
407,48141,0.39852258064516144
408,48142,0.8433115384615385
409,48143,0.5790529411764707
410,48144,0.945495
411,48145,0.2770000000000001
412,48146,0.8433241379310344
413,48147,0.1925875
414,48148,0.5790529411764707
415,48149,0.01056896551724138
416,48150,0.8926
417,48151,0.7176761904761905
418,48152,0.5790529411764707
419,48153,0.39852258064516144
420,48154,0.8433241379310344
421,48155,0.2668
422,48156,0.8926
423,48157,0.7176761904761905
424,48158,0.8433115384615385
425,48159,0.39852258064516144
426,48160,0.39852258064516144
427,48161,0.39852258064516144
428,48162,0.6751054945054942
429,48163,0.10136666666666666
430,48164,0.945495
431,48165,1.0
432,48166,0.8433115384615385
433,48167,0.9629065217391305
434,48168,0.5790529411764707
435,48169,0.8433115384615385
436,48170,0.39852258064516144
437,48171,0.6751054945054942
438,48172,0.39852258064516144
439,48173,0.8433115384615385
440,48174,0.1925875
441,48175,0.9629065217391305
442,48176,0.6751054945054942
443,48177,0.8433115384615385
444,48178,0.7176761904761905
445,48179,0.39852258064516144
446,48180,0.7176761904761905
447,48181,0.8433241379310344
448,48182,0.39852258064516144
449,48183,0.10136666666666666
450,48184,0.10136666666666666
451,48185,0.1431301587301587
452,48186,0.8926
453,48187,0.01056896551724138
454,48188,0.1431301587301587
455,48189,0.39852258064516144
456,48190,0.6751054945054942
457,48191,0.39852258064516144
458,48192,0.01056896551724138
459,48193,0.39852258064516144
460,48194,0.5790529411764707
461,48195,0.1431301587301587
462,48196,0.1925875
463,48197,0.8433241379310344
464,48198,0.12345999999999999
465,48199,0.27362051282051286
466,48200,0.27362051282051286
467,48201,0.9629065217391305
468,48202,0.2770000000000001
469,48203,0.01056896551724138
470,48204,0.9629065217391305
471,48205,0.8433115384615385
472,48206,0.8926
473,48207,0.1925875
474,48208,0.1431301587301587
475,48209,0.8433241379310344
476,48210,0.6751054945054942
477,48211,0.8926
478,48212,0.39852258064516144
479,48213,0.1431301587301587
480,48214,0.10136666666666666
481,48215,0.8433115384615385
482,48216,0.39852258064516144
483,48217,0.8433115384615385
484,48218,0.1431301587301587
485,48219,0.39852258064516144
486,48220,0.01056896551724138
487,48221,0.8433241379310344
488,48222,0.5790529411764707
489,48223,0.39852258064516144
490,48224,0.8926
491,48225,0.945495
492,48226,0.8433241379310344
493,48227,0.8433115384615385
494,48228,0.8433115384615385
495,48229,0.7176761904761905
496,48230,0.9629065217391305
497,48231,0.044396428571428566
498,48232,0.39852258064516144
499,48233,0.8926
500,48234,0.6751054945054942
501,48235,0.6751054945054942
502,48236,0.4013333333333334
503,48237,0.8433241379310344
504,48238,0.8926
505,48239,0.39852258064516144
506,48240,0.1431301587301587
507,48241,0.1431301587301587
508,48242,0.27362051282051286
509,48243,0.1925875
510,48244,0.39852258064516144
511,48245,0.8433115384615385
512,48246,0.7176761904761905
513,48247,0.39852258064516144
514,48248,0.39852258064516144
515,48249,0.9629065217391305
516,48250,0.6751054945054942
517,48251,0.2668
518,48252,0.39852258064516144
519,48253,0.39852258064516144
520,48254,0.39852258064516144
521,48255,0.5790529411764707
522,48256,0.8433115384615385
523,48257,0.39852258064516144
524,48258,0.39852258064516144
525,48259,0.1925875
526,48260,0.39852258064516144
527,48261,0.2668
528,48262,0.1925875
529,48263,0.1431301587301587
530,48264,0.8433241379310344
531,48265,0.39852258064516144
532,48266,0.9629065217391305
533,48267,0.6751054945054942
534,48268,0.39852258064516144
535,48269,0.27362051282051286
536,48270,0.2770000000000001
537,48271,0.10136666666666666
538,48272,0.5790529411764707
539,48273,0.01056896551724138
540,48274,0.5790529411764707
541,48275,0.8926
542,48276,0.1431301587301587
543,48277,0.8433241379310344
544,48278,0.8433115384615385
545,48279,0.1431301587301587
546,48280,0.39852258064516144
547,48281,0.39852258064516144
548,48282,0.945495
549,48283,0.1431301587301587
550,48284,0.39852258064516144
551,48285,0.1431301587301587
552,48286,0.10136666666666666
553,48287,0.39852258064516144
554,48288,0.8433241379310344
555,48289,0.7176761904761905
556,48290,0.6751054945054942
557,48291,0.8433241379310344
558,48292,0.39852258064516144
559,48293,0.8433115384615385
560,48294,0.39852258064516144
561,48295,0.6751054945054942
562,48296,0.8433241379310344
563,48297,0.8433241379310344
564,48298,0.6751054945054942
565,48299,0.27362051282051286
566,48300,0.39852258064516144
567,48301,0.8433115384615385
568,48302,0.8433115384615385
569,48303,0.5790529411764707
570,48304,0.39852258064516144
571,48305,0.044396428571428566
572,48306,0.39852258064516144
573,48307,0.8433241379310344
574,48308,0.1925875
575,48309,0.39852258064516144
576,48310,0.8433115384615385
577,48311,0.8926
578,48312,0.6751054945054942
579,48313,0.044396428571428566
580,48314,0.1431301587301587
581,48315,0.8926
582,48316,0.8433241379310344
583,48317,0.8433115384615385
584,48318,0.12345999999999999
585,48319,0.6751054945054942
586,48320,0.8433241379310344
587,48321,0.01056896551724138
588,48322,0.1431301587301587
589,48323,0.2770000000000001
590,48324,0.1431301587301587
591,48325,0.1431301587301587
592,48326,0.39852258064516144
593,48327,0.1925875
594,48328,0.1925875
595,48329,0.1431301587301587
596,48330,0.1431301587301587
597,48331,0.8433241379310344
598,48332,0.9629065217391305
599,48333,0.8433241379310344
600,48334,0.044396428571428566
601,48335,0.7176761904761905
602,48336,0.8433241379310344
603,48337,0.6751054945054942
604,48338,0.5790529411764707
605,48339,0.5790529411764707
606,48340,0.9514999999999999
607,48341,0.5790529411764707
608,48342,0.39852258064516144
609,48343,0.1925875
610,48344,0.01056896551724138
611,48345,0.9629065217391305
612,48346,0.6751054945054942
613,48347,0.8433115384615385
614,48348,0.054006250000000006
615,48349,0.39852258064516144
616,48350,0.6751054945054942
617,48351,0.9629065217391305
618,48352,0.044396428571428566
619,48353,0.39852258064516144
620,48354,0.8433115384615385
621,48355,0.1431301587301587
622,48356,0.9629065217391305
623,48357,0.8433115384615385
624,48358,0.8433115384615385
625,48359,0.8433115384615385
626,48360,0.1431301587301587
627,48361,0.8926
628,48362,0.5790529411764707
629,48363,0.8433115384615385
630,48364,0.39852258064516144
631,48365,0.39852258064516144
632,48366,0.1925875
633,48367,0.9629065217391305
634,48368,0.27362051282051286
635,48369,0.39852258064516144
636,48370,0.5790529411764707
637,48371,0.8433115384615385
638,48372,0.7176761904761905
639,48373,0.5790529411764707
640,48374,0.10136666666666666
641,48375,0.39852258064516144
642,48376,0.9629065217391305
643,48377,0.5790529411764707
644,48378,0.8433241379310344
645,48379,0.39852258064516144
646,48380,0.39852258064516144
647,48381,0.8433241379310344
648,48382,0.8433115384615385
649,48383,0.01056896551724138
650,48384,0.39852258064516144
651,48385,0.0727
652,48386,0.5790529411764707
653,48387,0.1925875
654,48388,0.10136666666666666
655,48389,0.1431301587301587
656,48390,0.10136666666666666
657,48391,0.2770000000000001
658,48392,0.27362051282051286
659,48393,0.39852258064516144
660,48394,0.39852258064516144
661,48395,0.39852258064516144
662,48396,0.6751054945054942
663,48397,0.8433241379310344
664,48398,0.6751054945054942
665,48399,0.39852258064516144
666,48400,0.8433115384615385
667,48401,0.5790529411764707
668,48402,0.01056896551724138
669,48403,0.5790529411764707
670,48404,0.39852258064516144
671,48405,0.945495
672,48406,0.6751054945054942
673,48407,0.8433241379310344
674,48408,0.39852258064516144
675,48409,0.8433241379310344
676,48410,0.8433115384615385
677,48411,0.27362051282051286
678,48412,0.1431301587301587
679,48413,0.9629065217391305
680,48414,0.5790529411764707
681,48415,0.5790529411764707
682,48416,0.39852258064516144
683,48417,0.8433241379310344
684,48418,0.1431301587301587
685,48419,0.6751054945054942
686,48420,0.945495
687,48421,0.39852258064516144
688,48422,0.5790529411764707
689,48423,0.6869187500000001
690,48424,0.054006250000000006
691,48425,0.7176761904761905
692,48426,0.6869187500000001
693,48427,0.1925875
694,48428,0.1431301587301587
695,48429,0.6751054945054942
696,48430,0.5790529411764707
697,48431,0.39852258064516144
698,48432,0.6869187500000001
699,48433,0.8433115384615385
700,48434,0.39852258064516144
701,48435,0.39852258064516144
702,48436,0.5790529411764707
703,48437,0.5790529411764707
704,48438,0.1431301587301587
705,48439,0.8433115384615385
706,48440,0.945495
707,48441,0.2770000000000001
708,48442,0.6751054945054942
709,48443,0.6751054945054942
710,48444,0.5790529411764707
711,48445,0.8433241379310344
712,48446,0.39852258064516144
713,48447,0.044396428571428566
714,48448,0.5790529411764707
715,48449,0.945495
716,48450,0.2770000000000001
717,48451,0.39852258064516144
718,48452,0.39852258064516144
719,48453,0.044396428571428566
720,48454,0.10136666666666666
721,48455,0.39852258064516144
722,48456,0.8433115384615385
723,48457,0.39852258064516144
724,48458,0.6869187500000001
725,48459,0.6751054945054942
726,48460,0.054006250000000006
727,48461,0.10136666666666666
728,48462,0.8433115384615385
729,48463,0.39852258064516144
730,48464,0.10136666666666666
731,48465,0.39852258064516144
732,48466,0.1429
733,48467,0.7176761904761905
734,48468,0.945495
735,48469,0.01056896551724138
736,48470,0.39852258064516144
737,48471,0.6869187500000001
738,48472,0.04083333333333333
739,48473,0.01056896551724138
740,48474,0.8433115384615385
741,48475,0.1431301587301587
742,48476,0.5790529411764707
743,48477,0.39852258064516144
744,48478,0.8433115384615385
745,48479,0.044396428571428566
746,48480,0.39852258064516144
747,48481,0.8636
748,48482,0.6751054945054942
749,48483,0.39852258064516144
750,48484,0.5790529411764707
751,48485,0.6869187500000001
752,48486,0.39852258064516144
753,48487,0.1431301587301587
754,48488,0.1431301587301587
755,48489,0.7176761904761905
756,48490,0.945495
757,48491,0.8433241379310344
758,48492,0.8433115384615385
759,48493,0.39852258064516144
760,48494,0.1925875
761,48495,1.0
762,48496,0.39852258064516144
763,48497,0.2770000000000001
764,48498,0.8433241379310344
765,48499,0.6751054945054942
766,48500,0.39852258064516144
767,48501,0.8433115384615385
768,48502,0.01056896551724138
769,48503,0.5790529411764707
770,48504,0.5790529411764707
771,48505,0.6751054945054942
772,48506,0.39852258064516144
773,48507,0.39852258064516144
774,48508,0.1431301587301587
775,48509,0.5790529411764707
776,48510,0.39852258064516144
777,48511,0.39852258064516144
778,48512,0.8433241379310344
779,48513,0.27362051282051286
780,48514,0.39852258064516144
781,48515,0.9629065217391305
782,48516,0.054006250000000006
783,48517,0.8433115384615385
784,48518,0.8433241379310344
785,48519,0.1431301587301587
786,48520,0.27362051282051286
787,48521,0.6751054945054942
788,48522,0.39852258064516144
789,48523,0.8433241379310344
790,48524,0.27362051282051286
791,48525,0.55095
792,48526,0.39852258064516144
793,48527,0.10136666666666666
794,48528,0.39852258064516144
795,48529,0.6751054945054942
796,48530,0.6751054945054942
797,48531,0.6751054945054942
798,48532,0.39852258064516144
799,48533,0.044396428571428566
800,48534,0.1925875
801,48535,0.6751054945054942
802,48536,0.8433241379310344
803,48537,0.1925875
804,48538,0.5790529411764707
805,48539,0.054006250000000006
806,48540,0.2770000000000001
807,48541,0.5790529411764707
808,48542,0.8433115384615385
809,48543,0.39852258064516144
810,48544,0.6751054945054942
811,48545,0.8433241379310344
812,48546,0.6751054945054942
813,48547,0.8433115384615385
814,48548,0.5790529411764707
815,48549,0.945495
816,48550,0.945495
817,48551,0.39852258064516144
818,48552,0.10136666666666666
819,48553,0.8433115384615385
820,48554,0.5790529411764707
821,48555,0.8433115384615385
822,48556,0.5790529411764707
823,48557,0.6751054945054942
824,48558,0.39852258064516144
825,48559,0.27362051282051286
826,48560,0.6751054945054942
827,48561,0.5790529411764707
828,48562,0.39852258064516144
829,48563,0.7176761904761905
830,48564,0.1431301587301587
831,48565,0.044396428571428566
832,48566,0.39852258064516144
833,48567,0.5790529411764707
834,48568,0.10136666666666666
835,48569,0.39852258064516144
836,48570,0.39852258064516144
837,48571,0.39852258064516144
838,48572,0.39852258064516144
839,48573,0.9629065217391305
840,48574,0.1925875
841,48575,0.8433115384615385
842,48576,0.39852258064516144
843,48577,0.39852258064516144
844,48578,0.39852258064516144
845,48579,0.39852258064516144
846,48580,0.01056896551724138
847,48581,0.6751054945054942
848,48582,0.6751054945054942
849,48583,0.8433115384615385
850,48584,0.1925875
851,48585,0.5790529411764707
852,48586,0.10136666666666666
853,48587,0.39852258064516144
854,48588,0.39852258064516144
855,48589,0.8433241379310344
856,48590,0.1431301587301587
857,48591,0.8433115384615385
858,48592,0.39852258064516144
859,48593,0.39852258064516144
860,48594,0.39852258064516144
861,48595,0.8433115384615385
862,48596,0.6751054945054942
863,48597,0.39852258064516144
864,48598,0.8433115384615385
865,48599,0.1925875
866,48600,0.8433241379310344
867,48601,0.8433241379310344
868,48602,0.6751054945054942
869,48603,0.5790529411764707
870,48604,0.5790529411764707
871,48605,0.1925875
872,48606,0.054006250000000006
873,48607,0.39852258064516144
874,48608,0.39852258064516144
875,48609,0.51485
876,48610,0.1925875
877,48611,0.8433115384615385
878,48612,0.9629065217391305
879,48613,0.39852258064516144
880,48614,0.39852258064516144
881,48615,0.6869187500000001
882,48616,0.01056896551724138
883,48617,0.55095
884,48618,0.39852258064516144
885,48619,0.6869187500000001
886,48620,0.6869187500000001
887,48621,0.39852258064516144
888,48622,0.8433241379310344
889,48623,0.044396428571428566
890,48624,0.27362051282051286
891,48625,0.5790529411764707
892,48626,0.6751054945054942
893,48627,0.10136666666666666
894,48628,0.5790529411764707
895,48629,0.39852258064516144
896,48630,0.6751054945054942
897,48631,0.0727
898,48632,0.27362051282051286
899,48633,0.8433115384615385
900,48634,0.054006250000000006
901,48635,0.5790529411764707
902,48636,0.6751054945054942
903,48637,0.9629065217391305
904,48638,0.39852258064516144
905,48639,0.1431301587301587
906,48640,0.5790529411764707
907,48641,0.8926
908,48642,0.5790529411764707
909,48643,0.044396428571428566
910,48644,0.8433241379310344
911,48645,0.39852258064516144
912,48646,0.39852258064516144
913,48647,0.39852258064516144
914,48648,0.5790529411764707
915,48649,0.8433115384615385
916,48650,0.9629065217391305
917,48651,0.2770000000000001
918,48652,0.4013333333333334
919,48653,0.6751054945054942
920,48654,0.8433115384615385
921,48655,0.39852258064516144
922,48656,0.39852258064516144
923,48657,0.0727
924,48658,0.6751054945054942
925,48659,0.044396428571428566
926,48660,0.5790529411764707
927,48661,0.0727
928,48662,0.39852258064516144
929,48663,0.39852258064516144
930,48664,0.8433115384615385
931,48665,0.5790529411764707
932,48666,0.10136666666666666
933,48667,0.1431301587301587
934,48668,0.39852258064516144
935,48669,0.1431301587301587
936,48670,0.39852258064516144
937,48671,0.1431301587301587
938,48672,0.39852258064516144
939,48673,0.6751054945054942
940,48674,0.1925875
941,48675,0.7176761904761905
942,48676,0.5790529411764707
943,48677,0.1431301587301587
944,48678,0.9514999999999999
945,48679,0.044396428571428566
946,48680,0.1431301587301587
947,48681,0.1925875
948,48682,0.39852258064516144
949,48683,0.1431301587301587
950,48684,0.27362051282051286
951,48685,0.8926
952,48686,0.5790529411764707
953,48687,0.39852258064516144
954,48688,0.39852258064516144
955,48689,0.39852258064516144
956,48690,0.6751054945054942
957,48691,0.39852258064516144
958,48692,0.39852258064516144
959,48693,0.6869187500000001
960,48694,0.1925875
961,48695,0.27362051282051286
962,48696,0.39852258064516144
963,48697,0.8433241379310344
964,48698,0.945495
965,48699,0.8433241379310344
966,48700,0.945495
967,48701,0.8926
968,48702,0.39852258064516144
969,48703,0.5790529411764707
970,48704,0.945495
971,48705,0.5790529411764707
972,48706,0.8433115384615385
973,48707,0.39852258064516144
974,48708,0.054006250000000006
975,48709,0.39852258064516144
976,48710,0.39852258064516144
977,48711,0.6751054945054942
978,48712,0.39852258064516144
979,48713,0.945495
980,48714,0.6751054945054942
981,48715,0.39852258064516144
982,48716,0.39852258064516144
983,48717,0.8433115384615385
984,48718,0.7176761904761905
985,48719,0.39852258064516144
986,48720,0.39852258064516144
987,48721,0.8433241379310344
988,48722,0.2770000000000001
989,48723,0.39852258064516144
990,48724,0.8433115384615385
991,48725,0.5790529411764707
992,48726,0.39852258064516144
993,48727,0.2770000000000001
994,48728,0.8926
995,48729,0.7176761904761905
996,48730,0.1925875
997,48731,0.1925875
998,48732,0.6751054945054942
999,48733,0.9629065217391305
1000,48734,0.5790529411764707
1001,48735,0.8433115384615385
1002,48736,0.1925875
1003,48737,0.8433115384615385
1004,48738,0.8433241379310344
1005,48739,0.39852258064516144
1006,48740,0.10136666666666666
1007,48741,0.8433115384615385
1008,48742,0.39852258064516144
1009,48743,0.27362051282051286
1010,48744,0.51485
1011,48745,0.6751054945054942
1012,48746,0.6751054945054942
1013,48747,0.01056896551724138
1014,48748,0.39852258064516144
1015,48749,0.1925875
1016,48750,0.4013333333333334
1017,48751,0.10136666666666666
1018,48752,0.6751054945054942
1019,48753,0.9629065217391305
1020,48754,0.8433115384615385
1021,48755,0.6751054945054942
1022,48756,0.8926
1023,48757,0.39852258064516144
1024,48758,0.1925875
1025,48759,0.39852258064516144
1026,48760,0.6751054945054942
1027,48761,0.39852258064516144
1028,48762,0.1431301587301587
