,soldierId,bestSoldierPerc
681,48415,0
682,48416,0
683,48417,0
684,48418,0
685,48419,0
686,48420,0
687,48421,0
688,48422,0
689,48423,0
690,48424,0
691,48425,0
692,48426,0
693,48427,0
694,48428,0
695,48429,0
696,48430,0
697,48431,0
698,48432,0
699,48433,0
700,48434,0
701,48435,0
702,48436,0
703,48437,0
704,48438,0
705,48439,0
706,48440,0
707,48441,0
708,48442,0
709,48443,0
710,48444,0
711,48445,0
712,48446,0
713,48447,0
714,48448,0
715,48449,0
716,48450,0
717,48451,0
718,48452,0
719,48453,0
720,48454,0
721,48455,0
722,48456,0
723,48457,0
724,48458,0
725,48459,0
726,48460,0
727,48461,0
728,48462,0
729,48463,0
730,48464,0
731,48465,0
732,48466,0
733,48467,0
734,48468,0
735,48469,0
736,48470,0
737,48471,0
738,48472,0
739,48473,0
740,48474,0
741,48475,0
742,48476,0
743,48477,0
744,48478,0
745,48479,0
746,48480,0
747,48481,0
748,48482,0
749,48483,0
750,48484,0
751,48485,0
752,48486,0
753,48487,0
754,48488,0
755,48489,0
756,48490,0
757,48491,0
758,48492,0
759,48493,0
760,48494,0
761,48495,0
762,48496,0
763,48497,0
764,48498,0
765,48499,0
766,48500,0
767,48501,0
768,48502,0
769,48503,0
770,48504,0
771,48505,0
772,48506,0
773,48507,0
774,48508,0
775,48509,0
776,48510,0
777,48511,0
778,48512,0
779,48513,0
780,48514,0
781,48515,0
782,48516,0
783,48517,0
784,48518,0
785,48519,0
786,48520,0
787,48521,0
788,48522,0
789,48523,0
790,48524,0
791,48525,0
792,48526,0
793,48527,0
794,48528,0
795,48529,0
796,48530,0
797,48531,0
798,48532,0
799,48533,0
800,48534,0
801,48535,0
802,48536,0
803,48537,0
804,48538,0
805,48539,0
806,48540,0
807,48541,0
808,48542,0
809,48543,0
810,48544,0
811,48545,0
812,48546,0
813,48547,0
814,48548,0
815,48549,0
816,48550,0
817,48551,0
818,48552,0
819,48553,0
820,48554,0
821,48555,0
822,48556,0
823,48557,0
824,48558,0
825,48559,0
826,48560,0
827,48561,0
828,48562,0
829,48563,0
830,48564,0
831,48565,0
832,48566,0
833,48567,0
834,48568,0
835,48569,0
836,48570,0
837,48571,0
838,48572,0
839,48573,0
840,48574,0
841,48575,0
842,48576,0
843,48577,0
844,48578,0
845,48579,0
846,48580,0
847,48581,0
848,48582,0
849,48583,0
850,48584,0
851,48585,0
852,48586,0
853,48587,0
854,48588,0
855,48589,0
856,48590,0
857,48591,0
858,48592,0
859,48593,0
860,48594,0
861,48595,0
862,48596,0
863,48597,0
864,48598,0
865,48599,0
866,48600,0
867,48601,0
868,48602,0
869,48603,0
870,48604,0
871,48605,0
872,48606,0
873,48607,0
874,48608,0
875,48609,0
876,48610,0
877,48611,0
878,48612,0
879,48613,0
880,48614,0
881,48615,0
882,48616,0
883,48617,0
884,48618,0
885,48619,0
886,48620,0
887,48621,0
888,48622,0
889,48623,0
890,48624,0
891,48625,0
892,48626,0
893,48627,0
894,48628,0
895,48629,0
896,48630,0
897,48631,0
898,48632,0
899,48633,0
900,48634,0
901,48635,0
902,48636,0
903,48637,0
904,48638,0
905,48639,0
906,48640,0
907,48641,0
908,48642,0
909,48643,0
910,48644,0
911,48645,0
912,48646,0
913,48647,0
914,48648,0
915,48649,0
916,48650,0
917,48651,0
918,48652,0
919,48653,0
920,48654,0
921,48655,0
922,48656,0
923,48657,0
924,48658,0
925,48659,0
926,48660,0
927,48661,0
928,48662,0
929,48663,0
930,48664,0
931,48665,0
932,48666,0
933,48667,0
934,48668,0
935,48669,0
936,48670,0
937,48671,0
938,48672,0
939,48673,0
940,48674,0
941,48675,0
942,48676,0
943,48677,0
944,48678,0
945,48679,0
946,48680,0
947,48681,0
948,48682,0
949,48683,0
950,48684,0
951,48685,0
952,48686,0
953,48687,0
954,48688,0
955,48689,0
956,48690,0
957,48691,0
958,48692,0
959,48693,0
960,48694,0
961,48695,0
962,48696,0
963,48697,0
964,48698,0
965,48699,0
966,48700,0
967,48701,0
968,48702,0
969,48703,0
970,48704,0
971,48705,0
972,48706,0
973,48707,0
974,48708,0
975,48709,0
976,48710,0
977,48711,0
978,48712,0
979,48713,0
980,48714,0
981,48715,0
982,48716,0
983,48717,0
984,48718,0
985,48719,0
986,48720,0
987,48721,0
988,48722,0
989,48723,0
990,48724,0
991,48725,0
992,48726,0
993,48727,0
994,48728,0
995,48729,0
996,48730,0
997,48731,0
998,48732,0
999,48733,0
1000,48734,0
1001,48735,0
1002,48736,0
1003,48737,0
1004,48738,0
1005,48739,0
1006,48740,0
1007,48741,0
1008,48742,0
1009,48743,0
1010,48744,0
1011,48745,0
1012,48746,0
1013,48747,0
1014,48748,0
1015,48749,0
1016,48750,0
1017,48751,0
1018,48752,0
1019,48753,0
1020,48754,0
1021,48755,0
1022,48756,0
1023,48757,0
1024,48758,0
1025,48759,0
1026,48760,0
1027,48761,0
1028,48762,0
1029,48763,0
1030,48764,0
1031,48765,0
1032,48766,0
1033,48767,0
1034,48768,0
1035,48769,0
1036,48770,0
1037,48771,0
1038,48772,0
1039,48773,0
1040,48774,0
1041,48775,0
1042,48776,0
1043,48777,0
1044,48778,0
1045,48779,0
1046,48780,0
1047,48781,0
1048,48782,0
1049,48783,0
1050,48784,0
1051,48785,0
1052,48786,0
1053,48787,0
1054,48788,0
1055,48789,0
1056,48790,0
1057,48791,0
1058,48792,0
1059,48793,0
1060,48794,0
1061,48795,0
1062,48796,0
1063,48797,0
1064,48798,0
1065,48799,0
1066,48800,0
1067,48801,0
1068,48802,0
1069,48803,0
1070,48804,0
1071,48805,0
1072,48806,0
1073,48807,0
1074,48808,0
1075,48809,0
1076,48810,0
1077,48811,0
1078,48812,0
1079,48813,0
1080,48814,0
1081,48815,0
1082,48816,0
1083,48817,0
1084,48818,0
1085,48819,0
1086,48820,0
1087,48821,0
1088,48822,0
1089,48823,0
1090,48824,0
1091,48825,0
1092,48826,0
1093,48827,0
1094,48828,0
1095,48829,0
1096,48830,0
1097,48831,0
1098,48832,0
1099,48833,0
1100,48834,0
1101,48835,0
1102,48836,0
1103,48837,0
1104,48838,0
1105,48839,0
1106,48840,0
1107,48841,0
1108,48842,0
1109,48843,0
1110,48844,0
1111,48845,0
1112,48846,0
1113,48847,0
1114,48848,0
1115,48849,0
1116,48850,0
1117,48851,0
1118,48852,0
1119,48853,0
1120,48854,0
1121,48855,0
1122,48856,0
1123,48857,0
1124,48858,0
1125,48859,0
1126,48860,0
1127,48861,0
1128,48862,0
1129,48863,0
1130,48864,0
1131,48865,0
1132,48866,0
1133,48867,0
1134,48868,0
1135,48869,0
1136,48870,0
1137,48871,0
1138,48872,0
1139,48873,0
1140,48874,0
1141,48875,0
1142,48876,0
1143,48877,0
1144,48878,0
1145,48879,0
1146,48880,0
1147,48881,0
1148,48882,0
1149,48883,0
1150,48884,0
1151,48885,0
1152,48886,0
1153,48887,0
1154,48888,0
1155,48889,0
1156,48890,0
1157,48891,0
1158,48892,0
1159,48893,0
1160,48894,0
1161,48895,0
1162,48896,0
1163,48897,0
1164,48898,0
1165,48899,0
1166,48900,0
1167,48901,0
1168,48902,0
1169,48903,0
1170,48904,0
1171,48905,0
1172,48906,0
1173,48907,0
1174,48908,0
1175,48909,0
1176,48910,0
1177,48911,0
1178,48912,0
1179,48913,0
1180,48914,0
1181,48915,0
1182,48916,0
1183,48917,0
1184,48918,0
1185,48919,0
1186,48920,0
1187,48921,0
1188,48922,0
1189,48923,0
1190,48924,0
1191,48925,0
1192,48926,0
1193,48927,0
1194,48928,0
1195,48929,0
1196,48930,0
1197,48931,0
1198,48932,0
1199,48933,0
1200,48934,0
1201,48935,0
1202,48936,0
1203,48937,0
1204,48938,0
1205,48939,0
1206,48940,0
1207,48941,0
1208,48942,0
1209,48943,0
1210,48944,0
1211,48945,0
1212,48946,0
1213,48947,0
1214,48948,0
1215,48949,0
1216,48950,0
1217,48951,0
1218,48952,0
1219,48953,0
1220,48954,0
1221,48955,0
1222,48956,0
1223,48957,0
1224,48958,0
1225,48959,0
1226,48960,0
1227,48961,0
1228,48962,0
1229,48963,0
1230,48964,0
1231,48965,0
1232,48966,0
1233,48967,0
1234,48968,0
1235,48969,0
1236,48970,0
1237,48971,0
1238,48972,0
1239,48973,0
1240,48974,0
1241,48975,0
1242,48976,0
1243,48977,0
1244,48978,0
1245,48979,0
1246,48980,0
1247,48981,0
1248,48982,0
1249,48983,0
1250,48984,0
1251,48985,0
1252,48986,0
1253,48987,0
1254,48988,0
1255,48989,0
1256,48990,0
1257,48991,0
1258,48992,0
1259,48993,0
1260,48994,0
1261,48995,0
1262,48996,0
1263,48997,0
1264,48998,0
1265,48999,0
1266,49000,0
1267,49001,0
1268,49002,0
1269,49003,0
1270,49004,0
1271,49005,0
1272,49006,0
1273,49007,0
1274,49008,0
1275,49009,0
1276,49010,0
1277,49011,0
1278,49012,0
1279,49013,0
1280,49014,0
1281,49015,0
1282,49016,0
1283,49017,0
1284,49018,0
1285,49019,0
1286,49020,0
1287,49021,0
1288,49022,0
1289,49023,0
1290,49024,0
1291,49025,0
1292,49026,0
1293,49027,0
1294,49028,0
1295,49029,0
1296,49030,0
1297,49031,0
1298,49032,0
1299,49033,0
1300,49034,0
1301,49035,0
1302,49036,0
1303,49037,0
1304,49038,0
1305,49039,0
1306,49040,0
1307,49041,0
1308,49042,0
1309,49043,0
1310,49044,0
1311,49045,0
1312,49046,0
1313,49047,0
1314,49048,0
1315,49049,0
1316,49050,0
1317,49051,0
1318,49052,0
1319,49053,0
1320,49054,0
1321,49055,0
1322,49056,0
1323,49057,0
1324,49058,0
1325,49059,0
1326,49060,0
1327,49061,0
1328,49062,0
1329,49063,0
1330,49064,0
1331,49065,0
1332,49066,0
1333,49067,0
1334,49068,0
1335,49069,0
1336,49070,0
1337,49071,0
1338,49072,0
1339,49073,0
1340,49074,0
1341,49075,0
1342,49076,0
1343,49077,0
1344,49078,0
1345,49079,0
1346,49080,0
1347,49081,0
1348,49082,0
1349,49083,0
1350,49084,0
1351,49085,0
1352,49086,0
1353,49087,0
1354,49088,0
1355,49089,0
1356,49090,0
1357,49091,0
1358,49092,0
1359,49093,0
1360,49094,0
1361,49095,0
1362,49096,0
1363,49097,0
1364,49098,0
1365,49099,0
1366,49100,0
1367,49101,0
1368,49102,0
1369,49103,0
1370,49104,0
1371,49105,0
1372,49106,0
1373,49107,0
1374,49108,0
1375,49109,0
1376,49110,0
1377,49111,0
1378,49112,0
1379,49113,0
1380,49114,0
1381,49115,0
1382,49116,0
1383,49117,0
1384,49118,0
1385,49119,0
1386,49120,0
1387,49121,0
1388,49122,0
1389,49123,0
1390,49124,0
1391,49125,0
1392,49126,0
1393,49127,0
1394,49128,0
1395,49129,0
1396,49130,0
1397,49131,0
1398,49132,0
1399,49133,0
1400,49134,0
1401,49135,0
1402,49136,0
1403,49137,0
1404,49138,0
1405,49139,0
1406,49140,0
1407,49141,0
1408,49142,0
1409,49143,0
1410,49144,0
1411,49145,0
1412,49146,0
1413,49147,0
1414,49148,0
1415,49149,0
1416,49150,0
1417,49151,0
1418,49152,0
1419,49153,0
1420,49154,0
1421,49155,0
1422,49156,0
1423,49157,0
1424,49158,0
1425,49159,0
1426,49160,0
1427,49161,0
1428,49162,0
1429,49163,0
1430,49164,0
1431,49165,0
1432,49166,0
1433,49167,0
1434,49168,0
1435,49169,0
1436,49170,0
1437,49171,0
1438,49172,0
1439,49173,0
1440,49174,0
1441,49175,0
1442,49176,0
1443,49177,0
1444,49178,0
1445,49179,0
1446,49180,0
1447,49181,0
1448,49182,0
1449,49183,0
1450,49184,0
1451,49185,0
1452,49186,0
1453,49187,0
1454,49188,0
1455,49189,0
1456,49190,0
1457,49191,0
1458,49192,0
1459,49193,0
1460,49194,0
1461,49195,0
1462,49196,0
1463,49197,0
1464,49198,0
1465,49199,0
1466,49200,0
1467,49201,0
1468,49202,0
1469,49203,0
1470,49204,0
1471,49205,0
1472,49206,0
1473,49207,0
1474,49208,0
1475,49209,0
1476,49210,0
1477,49211,0
1478,49212,0
1479,49213,0
1480,49214,0
1481,49215,0
1482,49216,0
1483,49217,0
1484,49218,0
1485,49219,0
1486,49220,0
1487,49221,0
1488,49222,0
1489,49223,0
1490,49224,0
1491,49225,0
1492,49226,0
1493,49227,0
1494,49228,0
1495,49229,0
1496,49230,0
1497,49231,0
1498,49232,0
1499,49233,0
1500,49234,0
1501,49235,0
1502,49236,0
1503,49237,0
1504,49238,0
1505,49239,0
1506,49240,0
1507,49241,0
1508,49242,0
1509,49243,0
1510,49244,0
1511,49245,0
1512,49246,0
1513,49247,0
1514,49248,0
1515,49249,0
1516,49250,0
1517,49251,0
1518,49252,0
1519,49253,0
1520,49254,0
1521,49255,0
1522,49256,0
1523,49257,0
1524,49258,0
1525,49259,0
1526,49260,0
1527,49261,0
1528,49262,0
1529,49263,0
1530,49264,0
1531,49265,0
1532,49266,0
1533,49267,0
1534,49268,0
1535,49269,0
1536,49270,0
1537,49271,0
1538,49272,0
1539,49273,0
1540,49274,0
1541,49275,0
1542,49276,0
1543,49277,0
1544,49278,0
1545,49279,0
1546,49280,0
1547,49281,0
1548,49282,0
1549,49283,0
1550,49284,0
1551,49285,0
1552,49286,0
1553,49287,0
1554,49288,0
1555,49289,0
1556,49290,0
1557,49291,0
1558,49292,0
1559,49293,0
1560,49294,0
1561,49295,0
1562,49296,0
1563,49297,0
1564,49298,0
1565,49299,0
1566,49300,0
1567,49301,0
1568,49302,0
1569,49303,0
1570,49304,0
1571,49305,0
1572,49306,0
1573,49307,0
1574,49308,0
1575,49309,0
1576,49310,0
1577,49311,0
1578,49312,0
1579,49313,0
1580,49314,0
1581,49315,0
1582,49316,0
1583,49317,0
1584,49318,0
1585,49319,0
1586,49320,0
1587,49321,0
1588,49322,0
1589,49323,0
1590,49324,0
1591,49325,0
1592,49326,0
1593,49327,0
1594,49328,0
1595,49329,0
1596,49330,0
1597,49331,0
1598,49332,0
1599,49333,0
1600,49334,0
1601,49335,0
1602,49336,0
1603,49337,0
1604,49338,0
1605,49339,0
1606,49340,0
1607,49341,0
1608,49342,0
1609,49343,0
1610,49344,0
1611,49345,0
1612,49346,0
1613,49347,0
1614,49348,0
1615,49349,0
1616,49350,0
1617,49351,0
1618,49352,0
1619,49353,0
1620,49354,0
1621,49355,0
1622,49356,0
1623,49357,0
1624,49358,0
1625,49359,0
1626,49360,0
1627,49361,0
1628,49362,0
1629,49363,0
1630,49364,0
1631,49365,0
1632,49366,0
1633,49367,0
1634,49368,0
1635,49369,0
1636,49370,0
1637,49371,0
1638,49372,0
1639,49373,0
1640,49374,0
1641,49375,0
1642,49376,0
1643,49377,0
1644,49378,0
1645,49379,0
1646,49380,0
1647,49381,0
1648,49382,0
1649,49383,0
1650,49384,0
1651,49385,0
1652,49386,0
1653,49387,0
1654,49388,0
1655,49389,0
1656,49390,0
1657,49391,0
1658,49392,0
1659,49393,0
1660,49394,0
1661,49395,0
1662,49396,0
1663,49397,0
1664,49398,0
1665,49399,0
1666,49400,0
1667,49401,0
1668,49402,0
1669,49403,0
1670,49404,0
1671,49405,0
1672,49406,0
1673,49407,0
1674,49408,0
1675,49409,0
1676,49410,0
1677,49411,0
1678,49412,0
1679,49413,0
1680,49414,0
1681,49415,0
1682,49416,0
1683,49417,0
1684,49418,0
1685,49419,0
1686,49420,0
1687,49421,0
1688,49422,0
1689,49423,0
1690,49424,0
1691,49425,0
1692,49426,0
1693,49427,0
1694,49428,0
1695,49429,0
1696,49430,0
1697,49431,0
1698,49432,0
1699,49433,0
1700,49434,0
1701,49435,0
1702,49436,0
1703,49437,0
1704,49438,0
1705,49439,0
1706,49440,0
1707,49441,0
1708,49442,0
1709,49443,0
1710,49444,0
1711,49445,0
1712,49446,0
1713,49447,0
1714,49448,0
1715,49449,0
1716,49450,0
1717,49451,0
1718,49452,0
1719,49453,0
1720,49454,0
1721,49455,0
1722,49456,0
1723,49457,0
1724,49458,0
1725,49459,0
1726,49460,0
1727,49461,0
1728,49462,0
1729,49463,0
1730,49464,0
1731,49465,0
1732,49466,0
1733,49467,0
1734,49468,0
1735,49469,0
1736,49470,0
1737,49471,0
1738,49472,0
1739,49473,0
1740,49474,0
1741,49475,0
1742,49476,0
1743,49477,0
1744,49478,0
1745,49479,0
1746,49480,0
1747,49481,0
1748,49482,0
1749,49483,0
1750,49484,0
1751,49485,0
1752,49486,0
1753,49487,0
1754,49488,0
1755,49489,0
1756,49490,0
1757,49491,0
1758,49492,0
1759,49493,0
1760,49494,0
1761,49495,0
1762,49496,0
1763,49497,0
1764,49498,0
1765,49499,0
1766,49500,0
1767,49501,0
1768,49502,0
1769,49503,0
1770,49504,0
1771,49505,0
1772,49506,0
1773,49507,0
1774,49508,0
1775,49509,0
1776,49510,0
1777,49511,0
1778,49512,0
1779,49513,0
1780,49514,0
1781,49515,0
1782,49516,0
1783,49517,0
1784,49518,0
1785,49519,0
1786,49520,0
1787,49521,0
1788,49522,0
1789,49523,0
1790,49524,0
1791,49525,0
1792,49526,0
1793,49527,0
1794,49528,0
1795,49529,0
1796,49530,0
1797,49531,0
1798,49532,0
1799,49533,0
1800,49534,0
1801,49535,0
1802,49536,0
1803,49537,0
1804,49538,0
1805,49539,0
1806,49540,0
1807,49541,0
1808,49542,0
1809,49543,0
1810,49544,0
1811,49545,0
1812,49546,0
1813,49547,0
1814,49548,0
1815,49549,0
1816,49550,0
1817,49551,0
1818,49552,0
1819,49553,0
1820,49554,0
1821,49555,0
1822,49556,0
1823,49557,0
1824,49558,0
1825,49559,0
1826,49560,0
1827,49561,0
1828,49562,0
1829,49563,0
1830,49564,0
1831,49565,0
1832,49566,0
1833,49567,0
1834,49568,0
1835,49569,0
1836,49570,0
1837,49571,0
1838,49572,0
1839,49573,0
1840,49574,0
1841,49575,0
1842,49576,0
1843,49577,0
1844,49578,0
1845,49579,0
1846,49580,0
1847,49581,0
1848,49582,0
1849,49583,0
1850,49584,0
1851,49585,0
1852,49586,0
1853,49587,0
1854,49588,0
1855,49589,0
1856,49590,0
1857,49591,0
1858,49592,0
1859,49593,0
1860,49594,0
1861,49595,0
1862,49596,0
1863,49597,0
1864,49598,0
1865,49599,0
1866,49600,0
1867,49601,0
1868,49602,0
1869,49603,0
1870,49604,0
